Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"takeScreenshot(screenshotFolderPath + ""social_media_icon.png"")",Chrome 130.0.0.0,,,01-11-2024 15:58:46,01-11-2024 15:58:49,2.543s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Threads/a_Facebook""))",Chrome 130.0.0.0,,,01-11-2024 15:58:49,01-11-2024 15:58:49,0.237s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Threads/a_Instagram""))",Chrome 130.0.0.0,,,01-11-2024 15:58:49,01-11-2024 15:58:49,0.237s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Threads/a_YouTube""))",Chrome 130.0.0.0,,,01-11-2024 15:58:49,01-11-2024 15:58:50,0.640s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Threads/a_X (Twitter)""))",Chrome 130.0.0.0,,,01-11-2024 15:58:50,01-11-2024 15:58:50,0.236s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 15:58:50,01-11-2024 15:58:51,0.554s,PASSED
,,,,,,,
"Test Cases/Threads_Webshop/3 Homepage/TC-89,11-Verify Home page elements",Chrome 130.0.0.0,,,01-11-2024 15:58:51,01-11-2024 15:59:17,26.764s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,01-11-2024 15:58:51,01-11-2024 15:58:51,0.001s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss"")",Chrome 130.0.0.0,,,01-11-2024 15:58:51,01-11-2024 15:58:51,0.002s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,01-11-2024 15:58:51,01-11-2024 15:58:51,0.001s,PASSED
"screenshotFolderPath = ""screenshots/home_page_"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,01-11-2024 15:58:51,01-11-2024 15:58:51,0.001s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,01-11-2024 15:58:51,01-11-2024 15:58:51,0.002s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 15:58:51,01-11-2024 15:59:06,15.328s,PASSED
"verifyTextPresent(""Home"", false)",Chrome 130.0.0.0,,,01-11-2024 15:59:06,01-11-2024 15:59:07,1.020s,PASSED
"takeScreenshot(screenshotFolderPath + ""home.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:07,01-11-2024 15:59:08,0.670s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Thread_Webshop/Home_Page/Page_Threads/div_Uncover your wardrobe essentials       _66e2bc""), 0)",Chrome 130.0.0.0,,,01-11-2024 15:59:08,01-11-2024 15:59:10,1.749s,PASSED
"takeScreenshot(screenshotFolderPath + ""banner.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:10,01-11-2024 15:59:10,0.680s,PASSED
"verifyTextPresent(""Uncover your wardrobe essentials"", false)",Chrome 130.0.0.0,,,01-11-2024 15:59:10,01-11-2024 15:59:13,2.894s,PASSED
"isFeaturedPresent = verifyTextPresent(""Featured"", false, OPTIONAL)",Chrome 130.0.0.0,,,01-11-2024 15:59:13,01-11-2024 15:59:14,0.281s,PASSED
if (isFeaturedPresent),Chrome 130.0.0.0,,,01-11-2024 15:59:14,01-11-2024 15:59:15,0.974s,PASSED
"scrollToPosition(0, 1000)",Chrome 130.0.0.0,,,01-11-2024 15:59:15,01-11-2024 15:59:15,0.012s,PASSED
delay(2),Chrome 130.0.0.0,,,01-11-2024 15:59:15,01-11-2024 15:59:17,2.004s,PASSED
"takeScreenshot(screenshotFolderPath + ""featured.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:17,01-11-2024 15:59:17,0.394s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 15:59:17,01-11-2024 15:59:17,0.526s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/5 Shopping Cart/TC-157 Verify the cart,Chrome 130.0.0.0,,,01-11-2024 15:59:17,01-11-2024 16:00:00,42.695s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,01-11-2024 15:59:18,01-11-2024 15:59:18,0.004s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss"")",Chrome 130.0.0.0,,,01-11-2024 15:59:18,01-11-2024 15:59:18,0.001s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,01-11-2024 15:59:18,01-11-2024 15:59:18,0.003s,PASSED
"screenshotFolderPath = ""screenshots/shopping_cart_"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,01-11-2024 15:59:18,01-11-2024 15:59:18,0.002s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,01-11-2024 15:59:18,01-11-2024 15:59:18,0.002s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 15:59:18,01-11-2024 15:59:28,10.262s,PASSED
"takeScreenshot(screenshotFolderPath + ""home.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:28,01-11-2024 15:59:29,1.360s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Threads/span_Catalog""))",Chrome 130.0.0.0,,,01-11-2024 15:59:29,01-11-2024 15:59:30,1.093s,PASSED
"takeScreenshot(screenshotFolderPath + ""catalog.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:30,01-11-2024 15:59:31,1.021s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 15:59:31,01-11-2024 15:59:32,0.866s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Add to cart""))",Chrome 130.0.0.0,,,01-11-2024 15:59:32,01-11-2024 15:59:33,1.099s,PASSED
delay(2),Chrome 130.0.0.0,,,01-11-2024 15:59:33,01-11-2024 15:59:35,2.003s,PASSED
"takeScreenshot(screenshotFolderPath + ""addToCart1.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:35,01-11-2024 15:59:36,0.384s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Continue shopping""))",Chrome 130.0.0.0,,,01-11-2024 15:59:36,01-11-2024 15:59:36,0.268s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_ADIDAS  CLASSIC BACKPACK  Threads/span_Catalog""))",Chrome 130.0.0.0,,,01-11-2024 15:59:36,01-11-2024 15:59:39,2.970s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK  LEGEND INK MULTICOLOUR""))",Chrome 130.0.0.0,,,01-11-2024 15:59:39,01-11-2024 15:59:41,1.992s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/button_Add to cart""))",Chrome 130.0.0.0,,,01-11-2024 15:59:41,01-11-2024 15:59:42,0.884s,PASSED
delay(2),Chrome 130.0.0.0,,,01-11-2024 15:59:42,01-11-2024 15:59:44,2.004s,PASSED
"takeScreenshot(screenshotFolderPath + ""addToCart2.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:44,01-11-2024 15:59:44,0.501s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/button_Continue shopping""))",Chrome 130.0.0.0,,,01-11-2024 15:59:44,01-11-2024 15:59:45,0.259s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/span_Catalog""))",Chrome 130.0.0.0,,,01-11-2024 15:59:45,01-11-2024 15:59:48,2.995s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Products  Threads/a_CONVERSE  CHUCK TAYLOR ALL STAR II HI""))",Chrome 130.0.0.0,,,01-11-2024 15:59:48,01-11-2024 15:59:49,1.812s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_CONVERSE  CHUCK TAYLOR ALL STAR II HI _4a158e/button_Add to cart""))",Chrome 130.0.0.0,,,01-11-2024 15:59:49,01-11-2024 15:59:50,0.899s,PASSED
delay(2),Chrome 130.0.0.0,,,01-11-2024 15:59:50,01-11-2024 15:59:52,2.006s,PASSED
"takeScreenshot(screenshotFolderPath + ""addToCart3.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:52,01-11-2024 15:59:53,0.375s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_CONVERSE  CHUCK TAYLOR ALL STAR II HI _4a158e/button_Continue shopping""))",Chrome 130.0.0.0,,,01-11-2024 15:59:53,01-11-2024 15:59:53,0.253s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_CONVERSE  CHUCK TAYLOR ALL STAR II HI _4a158e/span_Home""))",Chrome 130.0.0.0,,,01-11-2024 15:59:53,01-11-2024 15:59:56,2.869s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Threads/svg_Log in_icon icon-cart""))",Chrome 130.0.0.0,,,01-11-2024 15:59:56,01-11-2024 15:59:57,1.331s,PASSED
"scrollToPosition(0, 150)",Chrome 130.0.0.0,,,01-11-2024 15:59:57,01-11-2024 15:59:57,0.015s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_cart.png"")",Chrome 130.0.0.0,,,01-11-2024 15:59:57,01-11-2024 15:59:58,0.929s,PASSED
"abbText = getText(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Your Shopping Cart  Threads/span_Rs. 140.00""))",Chrome 130.0.0.0,,,01-11-2024 15:59:58,01-11-2024 15:59:58,0.251s,PASSED
abbPrice = parsePrice(abbText),Chrome 130.0.0.0,,,01-11-2024 15:59:58,01-11-2024 15:59:58,0.002s,PASSED
"cleanText = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 15:59:58,01-11-2024 15:59:58,0.005s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 15:59:58,01-11-2024 15:59:58,0.008s,PASSED
println($abbPrice),Chrome 130.0.0.0,,,01-11-2024 15:59:58,01-11-2024 15:59:58,0.029s,PASSED
"ambText = getText(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Your Shopping Cart  Threads/span_Rs. 40.00""))",Chrome 130.0.0.0,,,01-11-2024 15:59:58,01-11-2024 15:59:59,0.243s,PASSED
ambPrice = parsePrice(ambText),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.001s,PASSED
"cleanText = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.000s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.001s,PASSED
println($ambPrice),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.001s,PASSED
"shoeText = getText(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Your Shopping Cart  Threads/span_Rs. 56.00""))",Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.241s,PASSED
shoePrice = parsePrice(shoeText),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.000s,PASSED
"cleanText = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.002s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.000s,PASSED
println($shoePrice),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.001s,PASSED
"totalText = getText(findTestObject(""Object Repository/Thread_Webshop/Shopping Cart/Page_Your Shopping Cart  Threads/p_Rs. 236.00""))",Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.540s,PASSED
totalPrice = parsePrice(totalText),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.000s,PASSED
"cleanText = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.000s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.001s,PASSED
println(Total Price: $totalPrice),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.000s,PASSED
total = abbPrice + ambPrice + shoePrice,Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.026s,PASSED
println(Calculated Total: $total),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.001s,PASSED
if (total == totalPrice),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 15:59:59,0.002s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 15:59:59,01-11-2024 16:00:00,0.677s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/5 Shopping Cart/TC-309-Verify Promo code,Chrome 130.0.0.0,,,01-11-2024 16:00:00,01-11-2024 16:01:19,1m - 18.427s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,01-11-2024 16:00:00,01-11-2024 16:00:00,0.001s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss"")",Chrome 130.0.0.0,,,01-11-2024 16:00:00,01-11-2024 16:00:00,0.002s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,01-11-2024 16:00:00,01-11-2024 16:00:00,0.001s,PASSED
"screenshotFolderPath = ""screenshots/shopping_cart_"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,01-11-2024 16:00:00,01-11-2024 16:00:00,0.002s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,01-11-2024 16:00:00,01-11-2024 16:00:00,0.004s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 16:00:00,01-11-2024 16:00:07,6.631s,PASSED
"takeScreenshot(screenshotFolderPath + ""home.png"")",Chrome 130.0.0.0,,,01-11-2024 16:00:07,01-11-2024 16:00:15,7.591s,PASSED
"click(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Threads/span_Catalog""))",Chrome 130.0.0.0,,,01-11-2024 16:00:15,01-11-2024 16:00:15,0.682s,PASSED
"click(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Products  Threads/a_CONVERSE  CHUCK TAYLOR ALL STAR LO""))",Chrome 130.0.0.0,,,01-11-2024 16:00:15,01-11-2024 16:00:17,1.663s,PASSED
"takeScreenshot(screenshotFolderPath + ""item.png"")",Chrome 130.0.0.0,,,01-11-2024 16:00:17,01-11-2024 16:00:22,5.071s,PASSED
delay(2),Chrome 130.0.0.0,,,01-11-2024 16:00:22,01-11-2024 16:00:24,2.004s,PASSED
"click(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_CONVERSE  CHUCK TAYLOR ALL STAR LO  Threads/label_4Variant sold out or unavailable""))",Chrome 130.0.0.0,,,01-11-2024 16:00:24,01-11-2024 16:00:25,0.675s,PASSED
"click(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_CONVERSE  CHUCK TAYLOR ALL STAR LO  Threads/button_Add to cart""))",Chrome 130.0.0.0,,,01-11-2024 16:00:25,01-11-2024 16:00:25,0.796s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_cart.png"")",Chrome 130.0.0.0,,,01-11-2024 16:00:25,01-11-2024 16:00:28,2.378s,PASSED
"click(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_CONVERSE  CHUCK TAYLOR ALL STAR LO  Threads/a_View cart (1)""))",Chrome 130.0.0.0,,,01-11-2024 16:00:28,01-11-2024 16:00:29,0.854s,PASSED
"click(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Your Shopping Cart  Threads/button_Check out""))",Chrome 130.0.0.0,,,01-11-2024 16:00:29,01-11-2024 16:00:37,8.023s,PASSED
"takeScreenshot(screenshotFolderPath + ""checkout.png"")",Chrome 130.0.0.0,,,01-11-2024 16:00:37,01-11-2024 16:00:38,1.567s,PASSED
"setText(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Checkout - Threads/input_Discount code_reductions""), ""WINTER10"")",Chrome 130.0.0.0,,,01-11-2024 16:00:38,01-11-2024 16:00:39,0.687s,PASSED
delay(3),Chrome 130.0.0.0,,,01-11-2024 16:00:39,01-11-2024 16:00:42,3.005s,PASSED
"takeScreenshot(screenshotFolderPath + ""promo.png"")",Chrome 130.0.0.0,,,01-11-2024 16:00:42,01-11-2024 16:00:42,0.331s,PASSED
"click(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Checkout - Threads/button_Apply""))",Chrome 130.0.0.0,,,01-11-2024 16:00:42,01-11-2024 16:00:43,0.294s,PASSED
"prodPrice = getText(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Checkout - Threads/span_100.00""))",Chrome 130.0.0.0,,,01-11-2024 16:00:43,01-11-2024 16:00:44,1.678s,PASSED
originalPrice = parsePrice(prodPrice),Chrome 130.0.0.0,,,01-11-2024 16:00:44,01-11-2024 16:00:44,0.001s,PASSED
"cleanText = ]"", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:00:44,01-11-2024 16:00:44,0.006s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 16:00:44,01-11-2024 16:00:44,0.002s,PASSED
println(Original Price: $originalPrice),Chrome 130.0.0.0,,,01-11-2024 16:00:44,01-11-2024 16:00:44,0.001s,PASSED
discountedPrice = originalPrice / 100 * 10,Chrome 130.0.0.0,,,01-11-2024 16:00:44,01-11-2024 16:00:44,0.007s,PASSED
"discount = parseDisc(getText(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Checkout - Threads/span_10.00"")))",Chrome 130.0.0.0,,,01-11-2024 16:00:44,01-11-2024 16:00:45,0.544s,PASSED
"cleanText = -]"", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.001s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.001s,PASSED
if (discount == discountedPrice),Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.002s,PASSED
"taxAmt = parsePrice(getText(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Checkout - Threads/span_8.10"")))",Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.239s,PASSED
"cleanText = ]"", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.000s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.001s,PASSED
totalPrice = originalPrice - discount + taxAmt,Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.001s,PASSED
"finalPriceStr = getText(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Checkout - Threads/strong_98.10""))",Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.238s,PASSED
finalPrice = parsePrice(finalPriceStr),Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.001s,PASSED
"cleanText = ]"", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.000s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.000s,PASSED
if (totalPrice == finalPrice),Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:45,0.003s,PASSED
"verifyTextPresent(""TOTAL SAVINGS"", false)",Chrome 130.0.0.0,,,01-11-2024 16:00:45,01-11-2024 16:00:46,0.299s,PASSED
"savings = parsePrice(getText(findTestObject(""Object Repository/Shopping cart_An/PROMO CODE/Page_Checkout - Threads/strong_10.00"")))",Chrome 130.0.0.0,,,01-11-2024 16:00:46,01-11-2024 16:01:18,32.011s,PASSED
"cleanText = ]"", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:01:18,01-11-2024 16:01:18,0.001s,PASSED
return java.lang.Float.parseFloat(cleanText),Chrome 130.0.0.0,,,01-11-2024 16:01:18,01-11-2024 16:01:18,0.000s,PASSED
if (savings == discountedPrice),Chrome 130.0.0.0,,,01-11-2024 16:01:18,01-11-2024 16:01:18,0.002s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_price.png"")",Chrome 130.0.0.0,,,01-11-2024 16:01:18,01-11-2024 16:01:18,0.306s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:01:18,01-11-2024 16:01:19,0.645s,PASSED
,,,,,,,
"Test Cases/Threads_Webshop/6 Checkout/TC-178,404,305-Verify checkout scenario",Chrome 130.0.0.0,,,01-11-2024 16:01:19,01-11-2024 16:02:18,59.459s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,01-11-2024 16:01:19,01-11-2024 16:01:19,0.000s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss"")",Chrome 130.0.0.0,,,01-11-2024 16:01:19,01-11-2024 16:01:19,0.001s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,01-11-2024 16:01:19,01-11-2024 16:01:19,0.001s,PASSED
"screenshotFolderPath = ""screenshots/checkout_"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,01-11-2024 16:01:19,01-11-2024 16:01:19,0.000s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,01-11-2024 16:01:19,01-11-2024 16:01:19,0.002s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Login to an Account""), [""validemail"":""cenaalice1234@mailinator.com"", ""password"":""UDMlkmqWREzH+mr49N5wRw==""], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 16:01:19,01-11-2024 16:01:47,27.911s,PASSED
"verifyTextPresent(""Home"", false)",Chrome 130.0.0.0,,,01-11-2024 16:01:47,01-11-2024 16:01:48,0.939s,PASSED
"takeScreenshot(screenshotFolderPath + ""home.png"")",Chrome 130.0.0.0,,,01-11-2024 16:01:48,01-11-2024 16:01:48,0.777s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:01:48,01-11-2024 16:01:49,0.641s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:01:49,01-11-2024 16:02:00,11.446s,PASSED
"takeScreenshot(screenshotFolderPath + ""item.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:00,01-11-2024 16:02:01,0.968s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Buy it now""))",Chrome 130.0.0.0,,,01-11-2024 16:02:01,01-11-2024 16:02:02,0.265s,PASSED
"verifyTextPresent(""Threads"", false)",Chrome 130.0.0.0,,,01-11-2024 16:02:02,01-11-2024 16:02:08,6.228s,PASSED
"takeScreenshot(screenshotFolderPath + ""checkout_screen.png"")",Chrome 130.0.0.0,,,01-11-2024 16:02:08,01-11-2024 16:02:08,0.329s,PASSED
"productText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_56.00""))",Chrome 130.0.0.0,,,01-11-2024 16:02:08,01-11-2024 16:02:09,0.858s,PASSED
"clothWithoutDollar = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:09,0.001s,PASSED
productPrice = Float.parseFloat(clothWithoutDollar),Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:09,0.001s,PASSED
println($productPrice),Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:09,0.001s,PASSED
"shippinfText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.00""))",Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:09,0.235s,PASSED
"ShippinfTextW$ = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:09,0.001s,PASSED
shippingPrice = Float.parseFloat(ShippinfTextW$),Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:09,0.001s,PASSED
println($shippingPrice),Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:09,0.002s,PASSED
"taxText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/span_10.08""))",Chrome 130.0.0.0,,,01-11-2024 16:02:09,01-11-2024 16:02:10,0.234s,PASSED
"taxText$ = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.001s,PASSED
taxPrice = Float.parseFloat(taxText$),Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.001s,PASSED
println($taxPrice),Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.002s,PASSED
"totalText = getText(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/strong_76.08""))",Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.236s,PASSED
"totalText$ = replace("","", """").trim()",Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.001s,PASSED
totalPrice = Float.parseFloat(totalText$),Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.000s,PASSED
println(totalPrice),Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.002s,PASSED
total = taxPrice + shippingPrice + productPrice,Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.000s,PASSED
println($total),Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.000s,PASSED
if (total == totalPrice),Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.002s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/div_Ship to__1fragemfz _1fragemeo _1fragemh_6626dd""))",Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:10,0.275s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Checkout/Page_Checkout - Threads/button_Bob Chen, Pursuit Software, abc apar_ab85f8""))",Chrome 130.0.0.0,,,01-11-2024 16:02:10,01-11-2024 16:02:11,0.471s,PASSED
